% Model:              Contactor_heat.mph
% Version:            COMSOL 5.4.0.225
% Date:               May 14 2019, 21:07
% Dimension:          3
% Nodes:              15076
% Expressions:        1
% Description:        温度
% Length unit:        m
% X                       Y                        Z                        T2 (K)
0.01561863463920203       0.014482688010418462     -0.00661396568676317     379.8364377226898
0.01894124448055102       0.009742651462923003     -0.008275818758288606    379.69889034424125
0.02035784799514228       0.006264824419461521     -0.007064616135587616    379.7966170011759
0.021226220744398974      -0.001771313893709127    -0.002907487864476328    380.24180050857484
0.021300000000000003      -5.216995364367725E-18   -0.0037702915255718047   380.1353167653331
0.021222051700449635      0.0018205827702806258    -0.0030322605205254666   380.22570693735946
0.0213                    -5.216995364367725E-18   -0.0010000000000000007   380.57456489688326
0.020889370490911132      0.004162235035825268     -0.0035569013257012415   380.1611960788323
0.0016334151872465735     -0.004096037650883138    -0.004999999999999999    382.89848571778265
0.004117188893055464      -0.004364488013375765    -0.006545959528212554    382.98688126050007
0.002635898735057932      -0.004264232804201091    -0.005727335924611425    382.9372487969438
0.0014701480849529719     -0.0031972153682990868   -0.005991168399460616    382.91222292981735
0.0013642551489385158     -0.0029910858620226044   -0.004999999999999999    382.8786239463849
0.0010280731466336486     -0.0017155322433069873   -0.005000000000000001    382.86432875477044
0.002564692550186982      -0.0031738803814684597   -0.005000000000000002    382.8918085336526
0.0035166315936827376     -0.004861409195146065    -0.005                   382.94120244395424
0                         0                        -0.005                   382.8565181893677
0.006                     -1.4695761589768239E-18  -0.007007805269448703    382.99506778323763
0.0018736620693673937     -4.589148511869151E-19   -0.006640210094829046    382.9042322381939
0.0017155312522797123     -0.001028074800351676    -0.005000000000000001    382.86430812083
0.0017340139681150913     -4.930364483882114E-4    -0.0053309175376773325   382.8730323028622
0.002                     -4.898587196589413E-19   -0.005                   382.8643181355067
0.0031648173547622637     -0.0025705606732953864   -0.006670775898856564    382.93778606511677
0.005342529561862629      -0.002730820001505758    -0.006778396400412821    382.99133671622286
0.0023348757865656513     -0.0015596002243452554   -0.0058044437955662356   382.8966188095126
0.004544926850298702      -0.0013654100007528792   -0.006811344136378234    382.9557278333193
0.005879324061431774      -0.001197308891084241    -0.006381505459651874    382.98327660322235
0.0057027626947443585     -0.0018650680003283152   -0.004999999999999998    382.9411509086604
0.004308857297955601      0.004175374089330771     -0.006485530377225456    382.98557129506423
0.005850388425447563      0.001331523665350786     -0.006270368012306104    382.9806994499822
0.0037473241387347743     -9.17829702373829E-19    -0.006844291872343649    382.9341299326339
0.003090530994666204      -7.569617780567305E-19   -0.005                   382.8758549372896
0.0026132701830198345     0.0012110665059466275    -0.004999999999999999    382.8731379903013
0.005355097877809091      0.0027060906708912336    -0.006456960591047253    382.98496526689996
0.004048822034584179      0.002444889321601609     -0.006423845650140993    382.9478122932815
0.0012083978430467031     0.005877054930228241     -0.006373399098746292    382.98310659363904
6.750757026733286E-4      0.002235328128762565     -0.00584358329555726     382.8919506787327
0.0010280748057749953     0.0017155312490296645    -0.005000000000000001    382.86429620309724
0.0019620960311013463     0.0019581374167673016    -0.005                   382.87186597099964
0.0023952853713189726     0.00218036347729413      -0.006167745730657592    382.91182799369756
0.0017699580951463525     0.004102244145959404     -0.007126728121739062    382.9538033219979
0.0026902057618112866     0.0053630954642927406    -0.006738348924748527    382.99056902381534
0.0036156059825311745     0.0034023657698562066    -0.005742765188612727    382.93639615691876
0.017295338450148218      -0.012432267206540587    9.275940700486265E-4     380.7040830944238
0.013300912122323287      -0.01663653696589605     0.003200000000000002     380.577796701823
0.015061456489714287      -0.015061292388384643    0.0032000000000000023    380.58869808056085
0.01663668609370101       -0.01330072560474579     0.003200000000000002     380.5798742030665
0.012389796133614147      -0.017325788633348837    0.005406054265678676     380.2004798267008
0.014246214660898105      -0.01583462559821393     0.005402676760621344     380.2013537755047
0.008890866307797101      -0.01935568382405743     0.01440936154903236      379.45914466999164
0.011546596126153465      -0.017898774201031135    0.014430794378972742     379.45840515328143
0.009296627419804615      -0.01916409973406884     0.0074746095637959475    379.9615505878601
0.008310591247512631      -0.01961183502675786     0.009650912255445178     379.75455068477265
0.01020577658242541       -0.01869577824937002     0.011594213365628285     379.60787722069875
0.011349209406447723      -0.01802457893679069     0.007439782270844596     379.9651913702969
0.010265395113064615      -0.01866310968656267     0.009065328802262013     379.8057588649825
0.012228873492191978      -0.017439743493296123    0.00983973905644052      379.73872709930407
0.005490891374347882      -0.012597514851548527    0.019500000000000007     380.19402641825076
0.0017075406180312534     -0.01051256259088588     0.0195                   380.53183563572753
0.0010900633207854718     -0.007070256880863864    0.0195                   381.012236098919
0.0014549700462040507     -0.008571598114344686    0.019500000000000007     380.7772970020715
0.0035169237752995888     -0.01144199202082983     0.0195                   380.38249023466415
0.003327389766669916      -0.009344985308398418    0.0195                   380.6193605963998
0.005058414315400378      -0.010351477784397923    0.019500000000000003     380.4322897318844
0.012828739489291778      -0.01700333623486537     0.012277459744949839     379.5648867057267
0.012854385506759951      -0.01698395634837772     0.01696241763832792      379.3905847931358
0.0139322585693229        -0.01611150087603502     0.019500000000000003     379.4194714947017
0.0123450740443695        -0.01548024506233453     0.019500000000000007     379.5779033015338
0.016111533500538174      -0.013932220840826333    0.019500000000000007     379.41918121869793
0.014000708880351568      -0.014000719654633637    0.019500000000000003     379.57754070501556
0.007301935785225874      -0.012561964561853746    0.019500000000000003     380.1132647876649
0.01195239622699998       -0.013348402884455057    0.019500000000000007     379.77567089747845
0.010238216760656518      -0.013047223801697585    0.0195                   379.9076055065866
0.015115588834376931      -0.015006964189670728    0.017151345350347354     379.3887195952157
0.01388592355825893       -0.016151505407676084    0.01464561097785284      379.45032181335
0.01548023556179197       -0.012345085956955179    0.019500000000000007     379.57845617678
0.013206044676492786      -0.011998674023813563    0.019500000000000003     379.7832164709044
0.006888121333707192      -0.011129937607031582    0.0195                   380.2622659406342
0.008737528554609495      -0.011693112230491924    0.019500000000000003     380.10631953673624
0.01803930080459305       -0.011325731395568526    0.003200000000000001     380.5836098116704
0.019591151452035566      -0.008359233504538854    9.699072350890774E-4     380.7043789163137
0.01919802927661342       -0.009226353727886789    0.0032000000000000006    380.58041570471045
0.02114413696021979       -0.002568677354749877    -0.0010000000000000007   380.5860261802229
0.02098519096198212       -0.003648528510118043    0.0011777056822059402    380.7047053271818
0.020419923489333212      -0.006059432703626451    0.001025234688071136     380.70457268248157
0.011877529447506141      0.017680901962954965     -0.005394420626861394    379.95466176867353
0.008939294438236774      0.01933336532904991      -0.003618396220912187    380.1539385796855
0.01086192379761277       0.018322352780547953     -0.003521752310988108    380.164143145062
0.00640941803948111       0.020312788099991947     -0.0034723477617941007   380.17037068354534
0.00511114444510026       0.020677506822657538     -0.0010000000000000005   380.5798634310166
0.017233494089565867      0.012517854507258758     -0.005823857494909966    379.9115160249285
0.018724905495741406      0.01015223690501524      -0.005014808380957456    379.9947291189265
9.302880103123243E-4      0.0031388229996483414    -0.005                   382.8783715531326
1.8953776607446235E-19    0.0030953866242319984    -0.005                   382.8759043903067
-0.0010035385304859232    0.002539080000948755     -0.005                   382.8713787976177
-0.0014261334879845224    0.003359847795780094     -0.005000000000000001    382.8841600958292
-0.002175826868404276     0.0023658052830716108    -0.007325687987938114    382.93106324725335
-0.002546030367403617     0.003983919331891941     -0.005000000000000001    382.905550969577
-0.0018524792210959536    0.005706864785305344     -0.005                   382.9411659738476
-0.001173626673421044     0.004542756598522669     -0.005                   382.9047615622031
2.7613341605136567E-19    0.004509600910950333     -0.005000000000000001    382.90060287365606
3.6739403974420597E-19    0.006                    -0.005                   382.9411784002261
0.0018511391663147106     0.0057072996355152774    -0.004999999999999999    382.9412326613456
-0.011215848053518399     0.01116090398517995      0.019500000000000007     379.98350175136244
-0.010165644375657012     0.012881383969081292     0.019500000000000003     379.92524300722056
-0.008970650898113565     0.00686466255436181      0.0195                   380.45788081631287
-0.009563815667986269     0.009806686415213253     0.019500000000000003     380.1988287676026
-0.009700841813263191     0.008182025315957466     0.019500000000000003     380.30465675406896
-0.00828703218382025      0.0084977034213103       0.019500000000000007     380.39383857395245
-0.006785583845464224     0.006823304716568429     0.019500000000000003     380.6564065492641
-0.008876399267169563     0.019362310118683154     0.019500000000000007     379.41915830585634
-0.008590893441905272     0.017839184398302465     0.019500000000000003     379.5781848775504
-0.008740023463133696     0.0156659532205595       0.019500000000000003     379.77355165236173
-0.011657668456705343     0.017826630813295517     0.014395602083804063     379.460182201126
-0.012962332549086379     0.016901713962994877     0.011914375075529443     379.5876208703117
-0.01465839884838557      0.015453845579714092     0.009445373273318835     379.7725747288559
-0.016187494394436844     0.01384395265919657      0.010305728686672249     379.70155292342594
-0.015251664804621895     0.014868648919369168     0.012023216155795843     379.580883841607
-0.007654285725039456     0.010286399412097814     0.0195                   380.2906839593854
-0.00795508706751025      0.012064038247446665     0.020794337606837607     380.08434026255514
-0.009101734044681238     0.01158717734366923      0.019500000000000007     380.0927454180655
-0.008466660417937422     0.01355561971381212      0.019500000000000007     379.96764781630725
-0.007423884380132347     0.014193051427623253     0.020479700854700852     379.9348244384615
-0.0032462477748729486    0.021051172779304544     0.0011696355175691282    380.70613029846186
-0.0014512930317237289    0.02125049995967319      5.265918289496228E-4     380.69682856915546
1.304248841091931E-18     0.021300000000000003     0.0011444925281334775    380.70368778696223
-0.0014582163494121856    0.02125002600182661      0.0018254052566673503    380.692626126728
-0.0010351054960454275    0.02181747079565266      0.0012644633510759487    380.64025612420977
-0.0023649328866500617    0.021168291055207206     0.0032000000000000015    380.5851921983459
-0.012196507764656975     0.0174623938320799       0.009651570004862161     379.7550105690831
-0.010269660261961584     0.018660763063280322     0.008975853586162822     379.8144245147586
-0.006015668620261165     0.020432856508400814     0.0195                   379.41873521038775
-0.010247325045331239     0.018673037498364513     0.016979160229890208     379.3903829163233
-0.008838110013291205     0.01937983001455281      0.014373016839796755     379.4609303438521
-0.010248323726406654     0.018672489410862452     0.011594683591896192     379.60830908954733
-0.009299592775142513     0.019162660937785167     0.007456818475449609     379.9638143702287
-0.008191814454793856     0.01966174396990843      0.005429874428592587     380.1990367004002
-0.006135940833297569     0.020397064251756223     0.005277543986483272     380.218679324817
-0.008359602488905056     0.01959099400815315      0.009611950442428404     379.75834002801554
0.0015763309399507812     0.021241590824788853     0.0011460182151649592    380.7048823223847
0.007549059189761595      0.019917336987905737     -0.0010000000000000007   380.5770342714449
-0.006840380691177193     0.02017174241357871      0.007624917710539228     379.94623096937534
-0.003743598582834176     0.020968439847795114     0.004907736230732438     380.2694371217964
-0.004906597094900496     0.020727163456399772     0.006744907715354425     380.04140932937264
0.0036485285101757617     0.020985190961972086     0.0011777056822855408    380.705498639542
-0.005795574902112372     0.0015527523070387474    0.019500000000000003     381.3140818270958
-1.1021821192326178E-18   -0.006                   0.0195                   381.29968369429037
0.0015008385319763553     -0.005809258446732686    0.02056572547785915      381.16131544797014
-0.0015527534365815617    -0.005795574599701047    0.019500000000000003     381.31083524605765
-0.006051187807616941     0.004612552143766859     0.0195                   380.9342856990997
-0.00519439807899792      0.0030030158338003247    0.019500000000000003     381.3046167470519
-0.0049350428222179115    0.003412528731435896     0.020688530854808113     381.15190507523414
-0.003740347913594998     0.004691460059007808     0.020659073686796554     381.15413732660346
0.0015209082893730224     -0.005804030770741689    0.0195                   381.30280792966784
0.0028838444746825116     -0.007101094978208678    0.019500000000000003     380.9252334105618
0.0028113516242273383     -0.005300594499200474    0.020444909563636825     381.1713419960254
0.002951855644387504      -0.005223642213799635    0.019500000000000003     381.3075728377883
0.015432650009832547      0.014680712301316162     -0.003778478208824012    380.13204123684443
0.012090632688867252      0.017535859867931342     -0.0010000000000000007   380.5785291610738
0.013103701291078636      0.0167923498199086       -0.0036070959646943893   380.15344068796406
0.01698293812770897       0.012855730727983114     -0.0026750195629195363   380.27375927366296
0.019594193036864008      0.008352101486099786     -0.005511286848570249    379.9432766657997
0.019285137501646753      0.009042868546129502     -0.0033161716346819924   380.19172224373733
0.020194855884851447      0.006771838435024951     -0.003537472473815419    380.1595020883138
0.017927728834092597      -0.011501536391024208    0.019500000000000007     379.41957995260685
0.020677594071211697      0.005111359418514252     -0.0010000000000000007   380.5757912533882
0.021144522315554956      0.0025688214523555564    -0.0010000000000000005   380.58501478524863
0.022011116990801844      0.0014702161332530493    4.1788257577769875E-4    380.6094960405753
0.021241590824789294      -0.0015763309399448552   0.001146018215164915     380.70644691841864
0.021300000000000003      -5.216995364367724E-18   0.0011444925281334775    380.70375706076413
0.02125049995967908       0.0014512930316375014    5.265918289255611E-4     380.6973445221838
0.003517252561354357      0.004860959929098273     -0.005                   382.94112327835086
0.004844634529599526      -0.003539704476375727    -0.005000000000000001    382.9411996793783
0.003864625127358995      -0.0028188893266016864   -0.005                   382.9069003600108
0.0025440017921041194     -0.0021201558852996256   -0.005                   382.87890080372586
0.006                     -1.4695761589768239E-18  -0.005                   382.94112412781163
0.004494648277469549      -1.1008713252592494E-18  -0.004999999999999999    382.90016731061786
0.005702902571636305      0.0018646402859559068    -0.004999999999999999    382.9411792894802
0.0031265719425128038     -9.865304375144277E-4    -0.005                   382.8784175223875
0.003952157777564659      -0.0015452989611501678   -0.005                   382.89501126923705
0.004844907055641614      0.0035393314677815303    -0.005000000000000001    382.9412153547273
0.0044412196569021175     0.0018828498818304709    -0.005                   382.9077863059368
0.0034693151884868678     0.0012606515701041358    -0.005                   382.884792305017
0.0029223546671067477     0.0026293574503816423    -0.004999999999999999    382.88899835721963
0.0017799179861137208     0.0038914024382193926    -0.004999999999999999    382.8956464313442
0.0016994208569628387     0.0026827856552521343    -0.005                   382.8768979358457
0.002889259237199772      0.003998946195548107     -0.005                   382.9104729820437
0.01743349565809932       -0.012237778766550422    0.005326385666907574     380.2116667827917
0.014158612136439453      -0.01591300419059423     0.0099991491582311       379.7256136502654
0.015932153073579362      -0.014137061167018971    0.00540108109347821      380.20184381578883
0.01330966273622546       -0.016629578402591317    0.007632208817398892     379.94470851726743
0.015112572529858193      -0.015010001716514742    0.007716065269792778     379.9362361336053
0.004920707189659018      -0.008173277933440854    0.0195                   380.6665425233991
0.0065715410065023796     -0.009248915037773186    0.0195                   380.4519638125522
0.007322558718640054      -0.009771128223752205    0.02054166666666666      380.3260712920374
0.007996762901961356      -0.010157852985931663    0.019500000000000003     380.2793153310116
0.00467537274437139       -0.006193842948415152    0.0195                   380.9143446937193
0.004011336453000029      -0.004461970401160585    0.02057839262322305      381.15991077362736
0.01514660096334901       -0.014975662898752594    0.012172375023935969     379.57134303670176
0.016151922231557907      -0.013885438712035904    0.014674083346602428     379.4491699249158
0.017060261700780177      -0.012752939688593104    0.01707091291127685      379.3889900944277
0.011138238153873412      -0.011240610543330271    0.019500000000000003     379.98312785617514
0.016765107331649234      -0.010534227204492182    0.019500000000000003     379.5773058222494
0.014664478068123342      -0.010252456673746694    0.019500000000000007     379.7779070813135
0.012652545358260015      -0.01019480916510764     0.019500000000000003     379.9410218339294
0.009577454766498373      -0.009819969758416423    0.0195                   380.19669597987644
0.008124020485312123      -0.008937559418069204    0.019500000000000003     380.3705072703461
0.011267281013128651      -0.009124539961018573    0.0195                   380.11649508414774
0.01936233257707188       -0.00887635027394028     0.0195                   379.4182968043395
0.01783917778736111       -0.008590907170175348    0.019500000000000003     379.5788348091734
0.015611591598806984      -0.008690467207186352    0.0195                   379.78093380998286
0.013282995962457836      -0.008220229889939062    0.0195                   380.00346411080415
0.014709934578172181      -0.006906640379737183    0.019500000000000007     379.9407646499331
0.01869886827475966       -0.010200113981872304    0.005200528779418651     380.22635653717117
0.020100385757225357      -0.007047245390399413    0.003200000000000001     380.5853958119496
0.019567481756872642      -0.008414490934955977    0.004796099947073398     380.2829800071323
0.020765065116691447      -0.004742546156271945    0.0032000000000000006    380.5854049084746
0.021167932932922094      -0.002364797312307627    0.0032000000000000006    380.5813120408086
0.009893139021694525      0.018863067615839314     -0.0010000000000000005   380.5767316972079
0.015959208951269437      0.014106456252141452     -0.0010000000000000007   380.5769936534827
0.006059432703779229      0.02041992348928788      0.001025234688082969     380.70305624829604
0.008359233504558024      0.01959115145202739      9.699072351169702E-4     380.70401714234345
0.018150861770902714      0.01114613013442704      -0.0031271499812750092   380.21466502971924
0.017535732374517426      0.012090817609421342     -0.0010000000000000009   380.5812671379774
0.01886295961258165       0.009893344930287977     -0.0010000000000000009   380.57811145278447
0.010641753773580615      0.018451099604697895     8.416963035488647E-4     380.7019033834585
0.012432267206554078      0.017295338450138534     9.27594070046395E-4      380.7045871039839
-0.007110111722551675     0.012089051373002514     0.019500000000000003     380.16505801727175
-0.004626451601718914     0.005996965864580162     0.0195                   380.94278505959306
-0.00656787481690567      0.008832062665003408     0.019500000000000003     380.49084786865893
-0.004902441995865853     0.008150871808970997     0.0195                   380.67012961327504
-0.0072111715400317205    0.014775528879782108     0.0195                   379.92212705598746
-0.006719914494256953     0.013611130797664732     0.019499999999999997     380.04786821383635
-0.0074652576128132276    0.01994893302345602      0.017077121637981012     379.38861443658044
-0.004605570083104999     0.020796122816756215     0.017422744765418236     379.3848724984113
-0.0030090807380440702    0.021086380030899025     0.01950000000000001      379.41888531043486
-0.006539515682044983     0.01868887468657874      0.0195                   379.57905464926904
-0.006769820538985798     0.01643987809763745      0.019500000000000003     379.7901549035312
-0.004405905983571317     0.019303545852743666     0.019500000000000003     379.5783353293096
-0.0022168945306799345    0.01967549045589148      0.019500000000000003     379.5781225840157
-0.0054301021760250565    0.010293946958728668     0.019500000000000003     380.41941271238755
1.3042488410919312E-18    0.0213                   0.0195                   379.4200291525224
-0.0021271385303815817    0.02119351980376469      0.017701829711987208     379.38313339687517
-0.0055051924104422304    0.014788249502556142     0.0195                   379.98787690032265
-0.005307039148454778     0.012800344557457747     0.0195                   380.1824209375045
-0.003404251114667788     0.009311224325303883     0.019500000000000007     380.6203697094317
1.3042488410919312E-18    0.021300000000000003     0.016723158198864045     379.3948346080128
1.2124003311558797E-18    0.0198                   0.0195                   379.5761509023154
0.002216849457180564      0.019675145606493902     0.019500000000000003     379.57882380230706
1.3042488410919314E-18    0.021300000000000003     0.0032                   380.58555188428795
-0.0018947411125958174    0.021215559293033957     0.004809482079916722     380.2816033063923
-0.0027689401596287023    0.02111925591474272      0.015212614077678214     379.43099908720984
-0.006025575074052508     0.02042993991736043      0.015010705401063165     379.43744834633156
-0.007103545428656224     0.020080578735261034     0.012069596862296299     379.57789539279196
-0.006352370799637539     0.020330700559103035     0.009782877589544853     379.74394762998713
-0.004681668860943956     0.02077912357816055      0.012928119722150234     379.5284481503508
0.0023647973121889198     0.02116793293293538      0.003200000000000002     380.5871129086016
-0.004760305708225074     0.020761249711041957     0.010987726012161398     379.6501890227296
-0.004552420191529321     0.020807822336798155     0.008811235223016125     379.82945021101887
-0.0023520719527291355    0.021169736831835786     0.007023904248947983     380.010531751976
0.0015964096492444772     0.021240091248198516     0.0048154535959740365    380.2801437987487
0.004742546156261601      0.020765065116693814     0.0032000000000000015    380.57950790308706
0.00300893155824379       0.021085960603789713     0.019500000000000007     379.41766517541777
0.0044058878560304755     0.01930334701989332      0.019500000000000003     379.57744125864264
-0.004237627122233083     0.0042476483211828005    0.019500000000000003     381.3136628406982
-0.002883594795610149     0.0071094287960788045    0.019500000000000007     380.9269083464687
-0.0029948587322020845    0.005199105548969123     0.019500000000000003     381.30651050169
-0.002341836867539665     0.005524110795941008     0.020390747098516245     381.1752983065734
-0.0013754752826758167    0.0058402112758656165    0.0207070777094443       381.1502431378986
-0.0011290901388199194    0.007072541496961413     0.019500000000000003     381.0092819491099
0.0042017685644459846     -0.004283122022020908    0.019500000000000007     381.31341546297347
0.014106284172935581      0.0159593610447377       -0.0010000000000000007   380.5804161994923
0.013944524569435011      0.01610093893325552      0.0014808439870482779    380.7005293983985
0.015061292642727627      0.015061456235375081     8.278408457144928E-4     380.7034839259343
0.01991725653899795       0.0075492714317417125    -0.0010000000000000007   380.58156819294067
0.016571307710207706      -0.006789731233028577    0.0195                   379.77657815578647
0.02108596060378971       -0.0030089315582437996   0.019500000000000003     379.41720421126416
0.0186888696536197        -0.0065395300639496095   0.019500000000000003     379.57820391758383
0.019446005352566534      -0.008691540474964947    0.00714901735461756      379.99639014970575
0.01870926970354006       -0.010181022893609365    0.016946034283844155     379.3903284987153
0.020432888241098048      -0.006015533409176177    0.019500000000000003     379.41801939820914
0.01994464460045625       -0.007476707280714644    0.017014603693100802     379.3893682272583
0.019572788714526824      0.00840213912860835      0.0010351027266616475    380.70463120032406
0.020416948624050173      0.0060694488121159585    0.0010942254174443028    380.7047959657518
0.021051172779281906      0.0032462477750197457    0.001169635517469702     380.70446118286134
0.021250026001828168      0.0014582163493895121    0.0018254052566661274    380.69420771440747
0.021300000000000003      -5.2169953643677256E-18  0.0032                   380.58257883492996
0.016027188258816084      -0.01402922793729106     0.009866311531950235     379.7365510977999
0.01678270643761292       -0.01311604988664293     0.007604798827364783     379.9478848856387
0.018206981728559488      -0.011054221652197002    0.007387708187851024     379.97096616497475
0.007014738648030283      -0.007101027028229075    0.019499999999999997     380.61209233731273
0.005065328273674873      -0.0032159678916167576   0.020464924545660616     381.16849874450963
0.005182363196891241      -0.0030237366524327445   0.01950000000000001      381.30451269802677
0.006045562375454977      -0.004685552399891483    0.019500000000000003     380.93117016639917
0.01716891896006654       -0.012606277077022695    0.012172928636828116     379.57120158444053
0.017987340887404682      -0.011408136035317071    0.014464934375835348     379.4570735695241
0.005797593343974954      -0.0015452868400065147   0.020586815263127934     381.1582422850087
0.009490562077651112      -0.007601625986758108    0.019500000000000003     380.3616698793526
0.011759394065792907      -0.007004185852800411    0.0195                   380.1996604562399
0.013232018877421715      -0.006547287757048065    0.019500000000000003     380.0896203736129
0.01930334701989332       -0.0044058878560304824   0.019500000000000003     379.5770551485794
0.019675145606493902      -0.0022168494571805685   0.019500000000000003     379.57808342665476
0.020829617530707414      -0.0044516326807640455   0.01693285438805786      379.390776686495
0.020272884390373027      -0.006534535828547384    0.014829925953368985     379.4434083743453
0.013860446855326662      -0.005588968970644693    0.019500000000000007     380.0712652426387
0.014093443681944524      -0.004567103518781573    0.02061111111111111      380.0519015472538
0.012398332894221         -0.005198414062521979    0.019500000000000003     380.224984109839
0.017295258688973844      -0.004801518906804244    0.0195                   379.772276443913
0.015343138028767864      -0.005112219790059043    0.019500000000000003     379.94860194110674
0.017888095678503947      -0.00289739087448383     0.019500000000000007     379.7555804246155
0.01767423580561418       -0.011887446684950712    0.009771306631017206     379.7445269528021
0.018776977921388726      -0.010055600436556757    0.009087336576145019     379.80380993025295
0.02017229219007913       -0.006838759229426979    0.008215421531974748     379.8860519083956
0.020351193457099077      -0.0062864079466518705   0.0057316833704227485    380.1593219158225
0.021017802287501892      -0.0034557180156199476   0.005218889337699659     380.22452451840053
0.0212439439893445        -0.0015442939414482576   0.004840587154642333     380.2768307077389
0.01605986589142122       0.013991808587511666     0.001476291302290761     380.6990584061261
0.017128420454122797      0.012661248467145244     9.402163929372885E-4     380.70440048722884
0.0070472453906229296     0.02010038575714698      0.003200000000000001     380.57907682174573
0.009226353727988976      0.01919802927656432      0.0032000000000000015    380.5797794852126
0.01842305099624254       0.010690238163382831     9.84791531786365E-4      380.7025659685041
0.011325731395463485      0.018039300804658997     0.0032000000000000015    380.58119200431076
0.013300725605362503      0.01663668609320793      0.003200000000000002     380.5771241162102
0.007056394580916437      -0.00109999642904145     0.019500000000000003     381.0149035801924
0.005798408724991557      -0.0015421285765652424   0.019500000000000007     381.31447153149776
0.006                     -1.4695761589768239E-18  0.0195                   381.3005134270991
-3.469935408698642E-5     0.006900347520840193     0.02073483405852521      381.0040673375325
3.6739403974420597E-19    0.006                    0.0195                   381.30282711545357
0.0015186426995411554     0.005804629561921273     0.02058699190897574      381.15820076645997
-0.001798669704270249     0.009089321605870377     0.020749310639023875     380.66674573798366
-0.0014810164577184909    0.008554067770748236     0.0195                   380.77902993614595
-0.004962402066498789     0.017022344493428827     0.019500000000000003     379.7945605283156
-0.0030513947724580136    0.017902965255766675     0.019500000000000007     379.7519533503418
-0.0014579588177302504    0.01824929326843917      0.019500000000000007     379.73704947085486
-0.0034504498260807103    0.015734303714149907     0.0195                   379.95518193363586
4.7760003962072283E-4     0.017285104792741778     0.020446180555555554     379.8094168193157
-0.0034718877193534135    0.011498807429943535     0.019500000000000003     380.37816275206615
-0.003638888859848888     0.013726095704789401     0.019500000000000007     380.14706712768066
-0.0017679216480055743    0.014601241610286678     0.0195                   380.0954343303183
-0.0015627228840211253    0.016644936658396097     0.019500000000000003     379.8947433629473
9.611618223787913E-19     0.015696963778421492     0.019500000000000003     379.99605056933547
1.0867819251527059E-18    0.017748495744395295     0.019500000000000007     379.7927546279614
0.001364207771986517      0.018267180331162924     0.019500000000000007     379.7358309477246
0.0018215090214932007     0.021221972219485612     0.017549123814814608     379.3843361368309
-0.0026460738142350337    0.02113500161745013      0.012228807816243139     379.56811362203825
0.0020401770993388004     0.02120206776244557      0.015143276904977108     379.433211970655
1.3042488410919314E-18    0.021300000000000006     0.013919714833261562     379.4801881548987
-0.0016681600660013276    0.010472245181029188     0.019500000000000003     380.53735056421914
0.006015533409176559      0.020432888241097943     0.019500000000000007     379.41799457922815
0.002957228416244937      0.017880528695257254     0.019500000000000003     379.7556348665334
0.0014810578743058862     0.016757589062843945     0.019500000000000007     379.88428623289246
0.006539530063949599      0.0186888696536197       0.019500000000000003     379.57728925105044
0.00580502126259326       0.016148043330245925     0.020749999999999998     379.81438152553136
0.004919725598208969      0.017257056036570163     0.019500000000000003     379.77318768959725
0.008876350273940684      0.019362332577071706     0.019500000000000007     379.4184853856809
0.008590907170175341      0.01783917778736112      0.019500000000000003     379.578646903231
0.011501536391024504      0.01792772883409241      0.0195                   379.4199467444654
1.304248841091931E-18     0.021300000000000003     0.005604021090937367     380.1755294448049
0.0034173428985900035     0.02102407590153385      0.005121647627041919     380.2397397797159
0.005739128850187264      0.02051224999947466      0.005447433991225998     380.19625938779285
-0.0025292431678739426    0.021149300910379122     0.009876583122319031     379.73607606737056
1.3042488410919312E-18    0.0213                   0.008327462306082598     379.8752317396707
0.0018515173738433079     0.02121937518906616      0.006753611079500581     380.0406137137374
0.004564613830161878      0.02080515081852316      0.016891958152590824     379.39172034632276
0.007429427219658875      0.019962304756410067     0.01708416474720927      379.3887584714385
0.004065393176485746      0.02090843318664943      0.007509086901153991     379.9581213409356
-0.0017931661798964483    0.012558191424939512     0.0195                   380.30525810547846
7.099256891652419E-19     0.011593966352739741     0.019500000000000007     380.42430619625753
4.703161233885296E-19     0.007680845182725044     0.019500000000000003     380.92457899857385
0.001072887394811845      0.007020289377416834     0.019500000000000003     381.01955190470966
0.0015218158146195534     0.0058037689196848916    0.019500000000000003     381.31545969143286
-0.0015503112479665771    0.005796247086489394     0.019499999999999997     381.3126389012305
0.01506129238838441       0.015061456489714515     0.0032000000000000015    380.58149173139384
0.018039168179743523      0.011325942644536227     0.0032000000000000015    380.5798937431502
0.0213                    -5.216995364367725E-18   0.0195                   379.4193410919936
0.021219334253356235      -0.0018519864590063415   0.017549045383175123     379.3839566752732
0.0198                    -4.849601324623519E-18   0.0195                   379.5758247155687
0.021086380030899025      0.003009080738044022     0.0195                   379.4184725846872
0.019675490455891485      0.0022168945306799397    0.019500000000000003     379.57762245716145
0.018252388850756546      0.0014823704151404585    0.019500000000000007     379.73616353060333
0.017927701896200715      0.011501578382439084     0.019500000000000007     379.4199664430643
0.016765115437995942      0.010534214302660086     0.019500000000000003     379.57721152608656
0.01783918439830247       0.00859089344190527      0.019500000000000003     379.57803381573063
0.019197924578823508      0.009226571586800129     0.003200000000000002     380.587143294675
0.01879056223837224       -0.010030192957558672    0.011701874862818122     379.60088802636807
0.019374159018676392      -0.008850534578150637    0.014517632511297937     379.45484056297136
